Source,Target,Weight
499,245,0.39223227027636803
499,351,0.408248290463863
499,529,0.4999999999999999
500,798,0.9999999999999999
502,107,0.5
502,341,0.4216370213557839
502,398,0.3849001794597505
502,453,0.3849001794597505
502,485,0.3849001794597505
502,491,0.5163977794943222
502,492,0.5163977794943222
502,493,0.3849001794597505
502,539,0.5443310539518174
502,561,0.3779644730092272
502,605,0.5773502691896258
502,745,0.3779644730092272
503,3,0.40406101782088427
503,29,0.46291004988627577
503,65,0.5520524474738833
503,68,0.4364357804719848
503,75,0.3779644730092272
503,314,0.3779644730092272
503,329,0.3779644730092272
503,349,0.4364357804719848
503,369,0.3779644730092272
503,386,0.3779644730092272
503,535,0.6761234037828131
503,536,0.4364357804719848
503,546,0.5070925528371099
503,559,0.3779644730092272
503,602,0.5050762722761053
503,605,0.4364357804719848
503,606,0.5039526306789696
503,613,0.4285714285714285
503,619,0.5669467095138407
503,620,0.4364357804719848
503,624,0.4008918628686365
503,745,0.4285714285714285
503,749,0.4285714285714285
503,783,0.3779644730092272
503,789,0.4780914437337574
503,792,0.46291004988627577
503,825,0.3779644730092272
503,909,0.38892223413129856
503,910,0.3779644730092272
503,912,0.5714285714285713
503,915,0.3779644730092272
503,916,0.5039526306789696
503,929,0.5070925528371099
506,99,0.3872983346207417
506,323,0.5163977794943223
506,360,0.38348249442368515
506,535,0.39999999999999997
506,544,0.39999999999999997
506,593,0.5477225575051662
506,860,0.4472135954999579
507,466,0.5
507,491,0.3872983346207417
507,492,0.3872983346207417
507,511,0.3779644730092272
507,512,0.5773502691896258
508,443,0.5773502691896258
508,469,0.408248290463863
510,17,0.6708203932499369
510,27,0.5070925528371099
510,99,0.3872983346207417
510,100,0.5070925528371099
510,343,0.5477225575051662
510,347,0.4472135954999579
510,360,0.38348249442368515
510,398,0.5163977794943223
510,427,0.4472135954999579
510,490,0.4472135954999579
510,552,0.6708203932499369
510,585,0.5163977794943223
510,599,0.4472135954999579
510,600,0.5070925528371099
510,660,0.4472135954999579
510,678,0.7745966692414835
510,722,0.4472135954999579
510,757,0.39999999999999997
511,466,0.3779644730092272
511,507,0.3779644730092272
511,512,0.4364357804719848
512,32,0.420084025208403
512,459,0.408248290463863
512,466,0.5773502691896258
512,491,0.44721359549995804
512,492,0.44721359549995804
512,507,0.5773502691896258
512,511,0.4364357804719848
512,515,0.408248290463863
512,562,0.408248290463863
512,567,0.408248290463863
512,568,0.408248290463863
512,647,0.3849001794597505
512,673,0.3849001794597505
512,926,0.408248290463863
513,166,0.4285714285714285
513,542,0.4364357804719848
513,858,0.3779644730092272
515,32,0.5144957554275265
515,455,0.42640143271122083
515,456,0.408248290463863
515,459,0.4999999999999999
515,478,0.408248290463863
515,481,0.4008918628686365
515,484,0.42640143271122083
515,485,0.408248290463863
515,491,0.5477225575051661
515,492,0.5477225575051661
515,493,0.408248290463863
515,512,0.408248290463863
515,533,0.49029033784546006
515,542,0.408248290463863
515,562,0.4999999999999999
515,567,0.4999999999999999
515,568,0.4999999999999999
515,644,0.5303300858899106
515,646,0.39223227027636803
515,647,0.4714045207910316
515,655,0.408248290463863
515,673,0.4714045207910316
515,686,0.42640143271122083
515,878,0.408248290463863
515,926,0.4999999999999999
520,173,0.4472135954999579
520,491,0.408248290463863
520,492,0.408248290463863
520,926,0.4472135954999579
521,644,0.4082482904638631
522,899,0.5669467095138407
523,780,0.7071067811865475
524,736,0.3849001794597505
529,498,0.37499999999999994
529,499,0.4999999999999999
533,32,0.4036036763977875
533,459,0.39223227027636803
533,491,0.4296689244236598
533,492,0.4296689244236598
533,493,0.4003203845127179
533,515,0.49029033784546006
533,562,0.39223227027636803
533,567,0.39223227027636803
533,568,0.39223227027636803
533,644,0.41602514716892186
533,926,0.39223227027636803
535,29,0.5477225575051662
535,61,0.39999999999999997
535,65,0.48989794855663554
535,99,0.3872983346207417
535,141,0.40451991747794525
535,186,0.4472135954999579
535,233,0.4242640687119285
535,314,0.4472135954999579
535,329,0.4472135954999579
535,341,0.565685424949238
535,360,0.38348249442368515
535,369,0.4472135954999579
535,386,0.4472135954999579
535,419,0.39999999999999997
535,436,0.39999999999999997
535,503,0.6761234037828131
535,506,0.39999999999999997
535,536,0.5163977794943223
535,543,0.39999999999999997
535,544,0.39999999999999997
535,546,0.7999999999999999
535,547,0.5163977794943223
535,554,0.5163977794943223
535,557,0.44721359549995787
535,559,0.4472135954999579
535,602,0.5976143046671968
535,605,0.5163977794943223
535,606,0.7453559924999298
535,610,0.4242640687119285
535,612,0.5163977794943223
535,619,0.8944271909999159
535,620,0.5163977794943223
535,624,0.6324555320336758
535,709,0.39999999999999997
535,745,0.5070925528371099
535,789,0.565685424949238
535,791,0.565685424949238
535,825,0.4472135954999579
535,910,0.6708203932499369
535,912,0.6761234037828131
535,916,0.5962847939999438
535,929,0.39999999999999997
536,29,0.4714045207910318
536,65,0.47434164902525694
536,421,0.408248290463863
536,442,0.4166666666666668
536,503,0.4364357804719848
536,535,0.5163977794943223
536,546,0.5163977794943223
536,554,0.5000000000000001
536,578,0.408248290463863
536,605,0.5000000000000001
536,606,0.48112522432468824
536,618,0.4082482904638631
536,619,0.5773502691896258
536,749,0.4364357804719848
536,789,0.45643546458763845
536,791,0.5477225575051662
536,825,0.5773502691896258
536,831,0.4330127018922194
536,839,0.3849001794597506
536,909,0.39605901719066977
536,910,0.4330127018922194
536,912,0.4364357804719848
536,916,0.3849001794597506
537,28,0.48112522432468824
537,61,0.7302967433402215
537,111,0.408248290463863
537,115,0.43301270189221935
537,161,0.5000000000000001
537,186,0.4082482904638631
537,538,0.43301270189221935
537,547,0.4714045207910318
537,554,0.4714045207910318
537,557,0.408248290463863
537,559,0.4082482904638631
537,560,0.5000000000000001
537,610,0.5163977794943223
537,612,0.4714045207910318
537,619,0.4082482904638631
537,621,0.5443310539518174
537,624,0.43301270189221935
537,625,0.43301270189221935
537,704,0.38729833462074176
537,709,0.5477225575051662
537,745,0.46291004988627577
537,825,0.4082482904638631
537,879,0.4364357804719849
537,904,0.5000000000000001
537,910,0.4082482904638631
538,28,0.4166666666666667
538,537,0.43301270189221935
539,82,0.45291081365783836
539,432,0.4082482904638631
539,491,0.6324555320336759
539,492,0.6324555320336759
539,502,0.5443310539518174
539,545,0.4082482904638631
539,551,0.43301270189221935
539,559,0.4082482904638631
539,595,0.408248290463863
539,860,0.4082482904638631
540,318,0.4183300132670377
540,326,0.41403933560541256
540,328,0.3944053188733077
540,329,0.42257712736425823
540,369,0.42257712736425823
540,556,0.3779644730092272
540,911,0.41403933560541256
541,185,0.43519413988924466
542,32,0.420084025208403
542,345,0.408248290463863
542,459,0.408248290463863
542,491,0.44721359549995804
542,492,0.44721359549995804
542,513,0.4364357804719848
542,515,0.408248290463863
542,562,0.408248290463863
542,567,0.408248290463863
542,568,0.408248290463863
542,647,0.3849001794597505
542,673,0.3849001794597505
542,926,0.408248290463863
543,99,0.3872983346207417
543,314,0.4472135954999579
543,329,0.4472135954999579
543,360,0.38348249442368515
543,369,0.4472135954999579
543,386,0.4472135954999579
543,436,0.39999999999999997
543,535,0.39999999999999997
543,546,0.39999999999999997
543,559,0.4472135954999579
543,605,0.5163977794943223
543,619,0.4472135954999579
543,929,0.39999999999999997
544,99,0.3872983346207417
544,113,0.4472135954999579
544,221,0.4472135954999579
544,281,0.4472135954999579
544,360,0.38348249442368515
544,506,0.39999999999999997
544,535,0.39999999999999997
544,552,0.4472135954999579
544,585,0.5163977794943223
544,587,0.4472135954999579
544,596,0.4472135954999579
544,932,0.5070925528371099
545,2,0.4082482904638631
545,8,0.4082482904638631
545,9,0.4472135954999579
545,491,0.5163977794943222
545,492,0.5163977794943222
545,539,0.4082482904638631
545,614,0.4472135954999579
545,686,0.45226701686664544
545,692,0.4082482904638631
546,25,0.4472135954999579
546,34,0.4472135954999579
546,61,0.39999999999999997
546,65,0.40824829046386296
546,93,0.39999999999999997
546,99,0.3872983346207417
546,104,0.4472135954999579
546,141,0.40451991747794525
546,186,0.4472135954999579
546,233,0.4242640687119285
546,314,0.4472135954999579
546,329,0.4472135954999579
546,341,0.565685424949238
546,360,0.38348249442368515
546,369,0.4472135954999579
546,386,0.4472135954999579
546,419,0.39999999999999997
546,436,0.39999999999999997
546,503,0.5070925528371099
546,535,0.7999999999999999
546,536,0.5163977794943223
546,543,0.39999999999999997
546,547,0.5163977794943223
546,549,0.4472135954999579
546,554,0.5163977794943223
546,559,0.4472135954999579
546,602,0.47809144373375745
546,605,0.5163977794943223
546,606,0.5962847939999438
546,612,0.5163977794943223
546,619,0.8944271909999159
546,624,0.6324555320336758
546,709,0.39999999999999997
546,789,0.565685424949238
546,791,0.565685424949238
546,825,0.4472135954999579
546,910,0.4472135954999579
546,912,0.6761234037828131
546,916,0.5962847939999438
546,929,0.39999999999999997
546,930,0.39999999999999997
547,61,0.5163977794943223
547,72,0.408248290463863
547,111,0.3849001794597505
547,133,0.408248290463863
547,161,0.4714045207910318
547,186,0.5773502691896258
547,224,0.3849001794597505
547,326,0.4714045207910318
547,328,0.3849001794597505
547,329,0.5773502691896258
547,369,0.5773502691896258
547,382,0.3849001794597505
547,535,0.5163977794943223
547,537,0.4714045207910318
547,546,0.5163977794943223
547,554,0.6666666666666669
547,556,0.5163977794943223
547,557,0.3849001794597505
547,559,0.5773502691896258
547,578,0.408248290463863
547,606,0.3849001794597505
547,612,0.6666666666666669
547,618,0.408248290463863
547,619,0.5773502691896258
547,624,0.6123724356957946
547,677,0.408248290463863
547,709,0.5163977794943223
547,825,0.5773502691896258
547,910,0.5773502691896258
547,911,0.4714045207910318
547,912,0.4364357804719848
547,916,0.3849001794597505
548,398,0.408248290463863
548,585,0.408248290463863
548,605,0.408248290463863
548,678,0.408248290463863
549,25,0.5
549,34,0.5
549,546,0.4472135954999579
549,559,0.5
551,539,0.43301270189221935
551,600,0.4008918628686365
551,605,0.408248290463863
552,17,0.75
552,27,0.5669467095138407
552,92,0.4082482904638631
552,99,0.43301270189221935
552,100,0.5669467095138407
552,343,0.6123724356957946
552,347,0.5
552,352,0.3779644730092272
552,358,0.4082482904638631
552,360,0.42874646285627205
552,398,0.5773502691896258
552,427,0.5
552,471,0.4082482904638631
552,490,0.75
552,510,0.6708203932499369
552,544,0.4472135954999579
552,561,0.3779644730092272
552,566,0.4330127018922194
552,583,0.5
552,585,0.8660254037844388
552,596,0.5
552,599,0.5
552,600,0.5669467095138407
552,615,0.3779644730092272
552,660,0.5
552,678,0.8660254037844388
552,722,0.5
552,757,0.4472135954999579
552,826,0.4082482904638631
552,892,0.4082482904638631
552,932,0.3779644730092272
554,29,0.4714045207910318
554,53,0.408248290463863
554,61,0.5163977794943223
554,72,0.408248290463863
554,133,0.408248290463863
554,161,0.4714045207910318
554,179,0.5773502691896258
554,186,0.5773502691896258
554,224,0.3849001794597505
554,239,0.408248290463863
554,352,0.4364357804719848
554,382,0.3849001794597505
554,421,0.408248290463863
554,423,0.5773502691896258
554,535,0.5163977794943223
554,536,0.5000000000000001
554,537,0.4714045207910318
554,546,0.5163977794943223
554,547,0.6666666666666669
554,557,0.3849001794597505
554,559,0.5773502691896258
554,578,0.408248290463863
554,606,0.3849001794597505
554,612,0.6666666666666669
554,618,0.408248290463863
554,619,0.5773502691896258
554,624,0.408248290463863
554,677,0.6123724356957946
554,691,0.5773502691896258
554,709,0.5163977794943223
554,746,0.408248290463863
554,825,0.5773502691896258
554,910,0.8660254037844388
554,912,0.4364357804719848
554,916,0.3849001794597505
556,174,0.5070925528371099
556,325,0.4472135954999579
556,326,0.5477225575051662
556,328,0.5962847939999438
556,329,0.6708203932499369
556,368,0.39999999999999997
556,369,0.6708203932499369
556,384,0.5070925528371099
556,386,0.4472135954999579
556,407,0.39999999999999997
556,540,0.3779644730092272
556,547,0.5163977794943223
556,559,0.4472135954999579
556,624,0.47434164902525683
556,709,0.39999999999999997
556,730,0.40451991747794525
556,790,0.39999999999999997
556,794,0.4242640687119285
556,911,0.7302967433402215
556,931,0.44721359549995787
556,933,0.4472135954999579
557,61,0.44721359549995787
557,111,0.5555555555555555
557,161,0.408248290463863
557,186,0.5
557,207,0.5773502691896258
557,382,0.4444444444444444
557,535,0.44721359549995787
557,537,0.408248290463863
557,547,0.3849001794597505
557,554,0.3849001794597505
557,610,0.5270462766947299
557,611,0.4714045207910316
557,612,0.3849001794597505
557,620,0.3849001794597505
557,621,0.5555555555555555
557,696,0.44721359549995787
557,745,0.3779644730092272
557,782,0.44721359549995787
557,784,0.408248290463863
557,789,0.4216370213557839
557,904,0.5443310539518174
557,910,0.5
558,38,0.3779644730092272
558,82,0.4193139346887673
558,199,0.3779644730092272
558,491,0.48795003647426655
558,492,0.48795003647426655
558,559,0.3779644730092272
558,595,0.5039526306789696
558,620,0.4364357804719848
558,661,0.45584230583855173
558,673,0.3779644730092272
558,860,0.3779644730092272
558,910,0.3779644730092272
558,926,0.5345224838248487
559,29,0.4082482904638631
559,30,0.4472135954999579
559,61,0.4472135954999579
559,74,0.3779644730092272
559,161,0.4082482904638631
559,186,0.5
559,207,0.5773502691896258
559,314,0.5
559,326,0.4082482904638631
559,329,0.5
559,352,0.3779644730092272
559,369,0.5
559,386,0.5
559,436,0.4472135954999579
559,489,0.3779644730092272
559,503,0.3779644730092272
559,535,0.4472135954999579
559,537,0.4082482904638631
559,539,0.4082482904638631
559,543,0.4472135954999579
559,546,0.4472135954999579
559,547,0.5773502691896258
559,549,0.5
559,554,0.5773502691896258
559,556,0.4472135954999579
559,558,0.3779644730092272
559,560,0.4082482904638631
559,578,0.7071067811865475
559,605,0.5773502691896258
559,609,0.3779644730092272
559,612,0.5773502691896258
559,613,0.3779644730092272
559,619,0.5
559,620,0.5773502691896258
559,622,0.3779644730092272
559,696,0.4472135954999579
559,705,0.3779644730092272
559,709,0.4472135954999579
559,745,0.3779644730092272
559,749,0.3779644730092272
559,782,0.4472135954999579
559,783,0.5
559,784,0.4082482904638631
559,785,0.3779644730092272
559,786,0.4082482904638631
559,792,0.4082482904638631
559,825,0.5
559,904,0.4082482904638631
559,910,0.5
559,911,0.4082482904638631
559,912,0.3779644730092272
559,915,0.5
559,929,0.4472135954999579
560,28,0.3849001794597506
560,32,0.39605901719066977
560,61,0.7302967433402215
560,111,0.5443310539518174
560,115,0.43301270189221935
560,491,0.42163702135578396
560,492,0.42163702135578396
560,537,0.5000000000000001
560,559,0.4082482904638631
560,567,0.5773502691896258
560,576,0.5270462766947299
560,595,0.408248290463863
560,610,0.38729833462074176
560,621,0.408248290463863
560,625,0.43301270189221935
560,704,0.38729833462074176
560,745,0.46291004988627577
560,904,0.5000000000000001
560,925,0.5892556509887897
561,17,0.3779644730092272
561,27,0.4285714285714285
561,32,0.4583492485141056
561,346,0.5345224838248487
561,347,0.5669467095138407
561,349,0.4364357804719848
561,350,0.3779644730092272
561,398,0.6546536707079772
561,471,0.46291004988627577
561,472,0.4364357804719848
561,502,0.3779644730092272
561,552,0.3779644730092272
561,567,0.5345224838248487
561,585,0.4364357804719848
561,599,0.3779644730092272
561,605,0.4364357804719848
561,660,0.3779644730092272
561,678,0.4364357804719848
561,722,0.5669467095138407
561,831,0.3779644730092272
562,32,0.5144957554275265
562,455,0.42640143271122083
562,456,0.816496580927726
562,459,0.4999999999999999
562,478,0.408248290463863
562,484,0.42640143271122083
562,485,0.408248290463863
562,491,0.5477225575051661
562,492,0.5477225575051661
562,493,0.408248290463863
562,512,0.408248290463863
562,515,0.4999999999999999
562,533,0.39223227027636803
562,542,0.408248290463863
562,567,0.4999999999999999
562,568,0.4999999999999999
562,614,0.6324555320336758
562,646,0.39223227027636803
562,647,0.4714045207910316
562,655,0.408248290463863
562,670,0.4999999999999999
562,673,0.4714045207910316
562,686,0.42640143271122083
562,878,0.408248290463863
562,925,0.408248290463863
562,926,0.4999999999999999
563,600,0.3779644730092272
563,660,0.5
564,35,0.41602514716892186
564,71,0.5
564,92,0.4082482904638631
564,99,0.43301270189221935
564,127,0.5773502691896258
564,142,0.5
564,344,0.6708203932499369
564,360,0.42874646285627205
564,422,0.5303300858899106
565,315,0.38729833462074176
565,316,0.44721359549995787
565,566,0.5163977794943223
565,596,0.4472135954999579
566,283,0.408248290463863
566,315,0.4166666666666668
566,316,0.48112522432468824
566,317,0.521749194749951
566,324,0.5222329678670936
566,338,0.5400617248673217
566,490,0.4330127018922194
566,552,0.4330127018922194
566,565,0.5163977794943223
567,32,0.6859943405700353
567,455,0.42640143271122083
567,456,0.408248290463863
567,459,0.4999999999999999
567,478,0.408248290463863
567,484,0.42640143271122083
567,485,0.408248290463863
567,491,0.5477225575051661
567,492,0.5477225575051661
567,493,0.408248290463863
567,512,0.408248290463863
567,515,0.4999999999999999
567,533,0.39223227027636803
567,542,0.408248290463863
567,560,0.5773502691896258
567,561,0.5345224838248487
567,562,0.4999999999999999
567,568,0.4999999999999999
567,595,0.4714045207910316
567,629,0.39391929857916763
567,646,0.39223227027636803
567,647,0.4714045207910316
567,655,0.408248290463863
567,673,0.4714045207910316
567,686,0.42640143271122083
567,878,0.408248290463863
567,926,0.4999999999999999
568,32,0.5144957554275265
568,455,0.42640143271122083
568,456,0.408248290463863
568,459,0.4999999999999999
568,478,0.408248290463863
568,484,0.42640143271122083
568,485,0.408248290463863
568,491,0.5477225575051661
568,492,0.5477225575051661
568,493,0.408248290463863
568,512,0.408248290463863
568,515,0.4999999999999999
568,533,0.39223227027636803
568,542,0.408248290463863
568,562,0.4999999999999999
568,567,0.4999999999999999
568,646,0.39223227027636803
568,647,0.4714045207910316
568,655,0.408248290463863
568,673,0.4714045207910316
568,686,0.42640143271122083
568,878,0.408248290463863
568,926,0.4999999999999999
569,161,0.4082482904638631
569,863,0.375
570,382,0.44543540318737396
570,613,0.40406101782088427
570,783,0.5345224838248488
570,784,0.4364357804719849
570,785,0.40406101782088427
570,897,0.3779644730092272
571,660,0.4472135954999579
572,65,0.48989794855663554
572,68,0.38729833462074176
572,99,0.3872983346207417
572,359,0.47434164902525683
572,360,0.4218307438660537
572,388,0.39999999999999997
572,781,0.38729833462074176
572,929,0.39999999999999997
572,930,0.39999999999999997
573,449,0.6123724356957946
576,560,0.5270462766947299
576,835,0.3892494720807615
576,925,0.5962847939999439
578,207,0.408248290463863
578,536,0.408248290463863
578,547,0.408248290463863
578,554,0.408248290463863
578,559,0.7071067811865475
578,605,0.408248290463863
578,612,0.408248290463863
578,620,0.408248290463863
578,749,0.5345224838248487
578,825,0.7071067811865475
579,173,0.408248290463863
579,926,0.408248290463863
582,31,0.46291004988627577
583,490,0.5
583,552,0.5
583,596,0.5
584,25,0.5773502691896258
584,34,0.5773502691896258
584,319,0.408248290463863
584,321,0.408248290463863
585,14,0.3849001794597505
585,17,0.5773502691896258
585,27,0.4364357804719848
585,36,0.3849001794597505
585,60,0.3849001794597505
585,92,0.4714045207910318
585,99,0.5000000000000001
585,100,0.4364357804719848
585,208,0.3849001794597505
585,283,0.408248290463863
585,343,0.4714045207910318
585,346,0.408248290463863
585,347,0.5773502691896258
585,358,0.4714045207910318
585,359,0.408248290463863
585,360,0.49507377148833714
585,364,0.408248290463863
585,383,0.408248290463863
585,398,0.6666666666666669
585,405,0.408248290463863
585,468,0.408248290463863
585,471,0.4714045207910318
585,490,0.5773502691896258
585,510,0.5163977794943223
585,544,0.5163977794943223
585,548,0.408248290463863
585,552,0.8660254037844388
585,561,0.4364357804719848
585,596,0.5773502691896258
585,598,0.408248290463863
585,599,0.5773502691896258
585,600,0.4364357804719848
585,615,0.4364357804719848
585,660,0.5773502691896258
585,678,0.6666666666666669
585,685,0.3849001794597505
585,722,0.5773502691896258
585,757,0.5163977794943223
585,758,0.3849001794597505
585,772,0.3849001794597505
585,826,0.4714045207910318
585,931,0.3849001794597505
585,932,0.4364357804719848
587,113,1.0
587,221,1.0
587,281,1.0
587,544,0.4472135954999579
587,852,0.4472135954999579
588,25,0.3779644730092272
588,34,0.3779644730092272
588,383,0.5345224838248487
588,660,0.3779644730092272
589,428,0.38729833462074165
589,491,0.3872983346207417
589,492,0.3872983346207417
589,596,0.5
589,646,0.41602514716892186
592,596,0.5
593,3,0.4364357804719849
593,65,0.37267799624996495
593,92,0.5000000000000001
593,99,0.4714045207910318
593,174,0.46291004988627577
593,323,0.4714045207910318
593,325,0.6123724356957946
593,326,0.5000000000000001
593,327,0.5000000000000001
593,328,0.408248290463863
593,329,0.6123724356957946
593,339,0.4082482904638631
593,360,0.42008402520840293
593,369,0.6123724356957946
593,384,0.46291004988627577
593,386,0.4082482904638631
593,405,0.5773502691896258
593,506,0.5477225575051662
593,602,0.4364357804719849
593,603,0.46291004988627577
593,741,0.4950737714883372
593,742,0.4950737714883372
593,743,0.4216370213557839
593,794,0.38729833462074176
593,836,0.4714045207910318
593,860,0.4082482904638631
593,911,0.5000000000000001
593,931,0.5443310539518174
593,932,0.6172133998483676
593,933,0.6123724356957946
594,397,0.40201512610368484
594,407,0.40451991747794525
595,82,0.5547001962252291
595,491,0.4303314829119352
595,492,0.4303314829119352
595,539,0.408248290463863
595,558,0.5039526306789696
595,560,0.408248290463863
595,567,0.4714045207910316
595,637,0.5039526306789696
595,711,0.40201512610368484
596,490,0.5
596,544,0.4472135954999579
596,552,0.5
596,565,0.4472135954999579
596,583,0.5
596,585,0.5773502691896258
596,589,0.5
596,592,0.5
596,932,0.3779644730092272
598,356,0.5345224838248487
598,383,0.4999999999999999
598,398,0.408248290463863
598,427,0.7071067811865475
598,585,0.408248290463863
598,660,0.7071067811865475
598,678,0.408248290463863
598,765,0.408248290463863
599,17,0.5
599,27,0.3779644730092272
599,92,0.4082482904638631
599,99,0.43301270189221935
599,100,0.3779644730092272
599,332,0.4743416490252569
599,339,0.5
599,343,0.4082482904638631
599,347,0.5
599,358,0.4082482904638631
599,360,0.42874646285627205
599,398,0.5773502691896258
599,471,0.4082482904638631
599,510,0.4472135954999579
599,552,0.5
599,561,0.3779644730092272
599,585,0.5773502691896258
599,600,0.3779644730092272
599,615,0.3779644730092272
599,660,0.5
599,678,0.5773502691896258
599,722,0.5
599,727,0.5
599,757,0.4472135954999579
599,772,0.5
599,826,0.4082482904638631
600,17,0.5669467095138407
600,27,0.4285714285714285
600,100,0.4285714285714285
600,104,0.3779644730092272
600,343,0.6172133998483676
600,347,0.3779644730092272
600,398,0.4364357804719848
600,427,0.3779644730092272
600,490,0.3779644730092272
600,510,0.5070925528371099
600,551,0.4008918628686365
600,552,0.5669467095138407
600,563,0.3779644730092272
600,585,0.4364357804719848
600,599,0.3779644730092272
600,660,0.3779644730092272
600,678,0.6546536707079772
600,722,0.3779644730092272
601,25,0.5
601,34,0.5
602,3,0.4285714285714286
602,65,0.4879500364742666
602,92,0.545544725589981
602,99,0.5400617248673217
602,141,0.40291148201269017
602,283,0.3779644730092272
602,314,0.4008918628686366
602,325,0.4008918628686366
602,326,0.43643578047198484
602,329,0.5345224838248488
602,338,0.4285714285714286
602,339,0.4008918628686366
602,341,0.42257712736425834
602,357,0.4008918628686366
602,359,0.3779644730092272
602,360,0.5041841733655161
602,364,0.3779644730092272
602,369,0.5345224838248488
602,386,0.5345224838248488
602,405,0.5669467095138409
602,503,0.5050762722761053
602,535,0.5976143046671968
602,546,0.47809144373375745
602,593,0.4364357804719849
602,605,0.4629100498862758
602,606,0.44543540318737396
602,615,0.40406101782088427
602,619,0.5345224838248488
602,720,0.4364357804719849
602,745,0.40406101782088427
602,836,0.4629100498862758
602,863,0.4008918628686366
602,903,0.4629100498862758
602,911,0.43643578047198484
602,912,0.40406101782088427
602,932,0.40406101782088427
602,933,0.4008918628686366
603,92,0.46291004988627577
603,99,0.4364357804719848
603,174,0.4285714285714285
603,320,0.4008918628686365
603,325,0.7559289460184544
603,326,0.46291004988627577
603,327,0.46291004988627577
603,328,0.5039526306789696
603,329,0.5669467095138407
603,339,0.3779644730092272
603,360,0.38892223413129856
603,369,0.5669467095138407
603,373,0.42257712736425823
603,375,0.4364357804719848
603,378,0.4008918628686365
603,384,0.4285714285714285
603,386,0.3779644730092272
603,396,0.46291004988627577
603,397,0.3779644730092272
603,405,0.5345224838248487
603,408,0.3779644730092272
603,593,0.46291004988627577
603,718,0.3779644730092272
603,743,0.3903600291794132
603,767,0.46291004988627577
603,770,0.46291004988627577
603,771,0.5669467095138407
603,774,0.4008918628686365
603,790,0.6761234037828131
603,794,0.5976143046671968
603,836,0.4364357804719848
603,911,0.6172133998483676
603,931,0.5039526306789696
603,932,0.4285714285714285
603,933,0.5669467095138407
605,3,0.4629100498862758
605,14,0.3849001794597505
605,27,0.4364357804719848
605,28,0.40824829046386313
605,65,0.5270462766947299
605,74,0.4364357804719848
605,83,0.408248290463863
605,92,0.4714045207910318
605,99,0.5000000000000001
605,208,0.3849001794597505
605,224,0.3849001794597505
605,283,0.408248290463863
605,314,0.5773502691896258
605,326,0.4714045207910318
605,328,0.3849001794597505
605,329,0.5773502691896258
605,338,0.4629100498862758
605,341,0.5477225575051662
605,344,0.5163977794943223
605,347,0.5773502691896258
605,352,0.4364357804719848
605,359,0.408248290463863
605,360,0.49507377148833714
605,364,0.408248290463863
605,369,0.5773502691896258
605,386,0.5773502691896258
605,398,0.6666666666666669
605,405,0.408248290463863
605,436,0.5163977794943223
605,502,0.5773502691896258
605,503,0.4364357804719848
605,535,0.5163977794943223
605,536,0.5000000000000001
605,543,0.5163977794943223
605,546,0.5163977794943223
605,548,0.408248290463863
605,551,0.408248290463863
605,559,0.5773502691896258
605,561,0.4364357804719848
605,578,0.408248290463863
605,602,0.4629100498862758
605,606,0.5773502691896258
605,619,0.5773502691896258
605,722,0.5773502691896258
605,745,0.6546536707079772
605,772,0.3849001794597505
605,792,0.4714045207910318
605,831,0.5773502691896258
605,911,0.4714045207910318
605,912,0.4364357804719848
605,916,0.3849001794597505
605,929,0.5163977794943223
606,29,0.408248290463863
606,65,0.4260064336151292
606,341,0.5270462766947299
606,398,0.3849001794597505
606,503,0.5039526306789696
606,535,0.7453559924999298
606,536,0.48112522432468824
606,546,0.5962847939999438
606,547,0.3849001794597505
606,554,0.3849001794597505
606,602,0.44543540318737396
606,605,0.5773502691896258
606,612,0.3849001794597505
606,619,0.6666666666666666
606,620,0.3849001794597505
606,624,0.4714045207910316
606,745,0.5039526306789696
606,789,0.4216370213557839
606,791,0.4216370213557839
606,910,0.5
606,912,0.5039526306789696
606,916,0.4444444444444444
607,860,0.4082482904638631
609,559,0.3779644730092272
610,28,0.372677996249965
610,29,0.38729833462074176
610,61,0.4242640687119285
610,111,0.6324555320336759
610,207,0.5477225575051662
610,535,0.4242640687119285
610,537,0.5163977794943223
610,557,0.5270462766947299
610,560,0.38729833462074176
610,611,0.4472135954999579
610,621,0.7378647873726218
610,624,0.4472135954999579
610,696,0.4242640687119285
610,745,0.4780914437337574
610,782,0.4242640687119285
610,784,0.38729833462074176
610,789,0.39999999999999997
610,904,0.6454972243679029
611,111,0.4714045207910316
611,207,0.6123724356957946
611,557,0.4714045207910316
611,610,0.4472135954999579
611,621,0.4714045207910316
611,696,0.47434164902525683
611,782,0.47434164902525683
611,784,0.43301270189221935
611,789,0.4472135954999579
611,904,0.7216878364870323
612,61,0.5163977794943223
612,72,0.408248290463863
612,133,0.408248290463863
612,161,0.4714045207910318
612,186,0.5773502691896258
612,224,0.3849001794597505
612,382,0.3849001794597505
612,535,0.5163977794943223
612,537,0.4714045207910318
612,546,0.5163977794943223
612,547,0.6666666666666669
612,554,0.6666666666666669
612,557,0.3849001794597505
612,559,0.5773502691896258
612,578,0.408248290463863
612,606,0.3849001794597505
612,618,0.408248290463863
612,619,0.5773502691896258
612,624,0.408248290463863
612,677,0.408248290463863
612,701,0.408248290463863
612,705,0.4364357804719848
612,709,0.5163977794943223
612,717,0.408248290463863
612,727,0.5773502691896258
